ID,Species,yday,Hour,Day,Mass,deltaM,Temp,RH,VPD,gwc,WP,Rad_weighted,Shoot,Leaf,deltaM.Leaf,deltaM.Shoot,Batch,Group
Arimer3,Arimer,275,8,2,4456.033333,1.183333333,25.30833333,95.20833333,0.153174644,0.152175832,-0.359730724,596.7313748,3.2319,2.059,0.574712644,0.366141692,15,Grass
Arimer3,Arimer,275,0,2,4458.75,0.158333333,23.43333333,96.38333333,0.104282334,0.152879469,-0.358387731,596.7313748,3.2319,2.059,0.076898171,0.04899079,15,Grass
Arimer3,Arimer,280,7,7,4030.116667,0.558333333,23.43333333,98.45,0.044698022,0.041860293,-0.82334144,596.7313748,3.2319,2.059,0.271167233,0.172756995,15,Grass
Arimer3,Arimer,281,6,8,3958.816667,0.158333333,23.4,98.28333333,0.049407903,0.02339307,-1.175497898,596.7313748,3.2319,2.059,0.076898171,0.04899079,15,Grass
Arimer3,Arimer,275,6,2,4457.508333,0.266666667,23.41666667,98.44166667,0.044891465,0.152557868,-0.359000801,596.7313748,3.2319,2.059,0.129512708,0.082510804,15,Grass
Arimer3,Arimer,276,19,3,4305.925,7.075,24.725,74.20833333,0.80372921,0.113296673,-0.44684034,596.7313748,3.2319,2.059,3.436134046,2.189114762,15,Grass
Arimer3,Arimer,279,21,6,4035.383333,0.875,23.45833333,92.19166667,0.225314944,0.043224398,-0.80780162,596.7313748,3.2319,2.059,0.424963575,0.270738575,15,Grass
Arimer3,Arimer,277,13,4,4262,7.591666667,24.13333333,74.76666667,0.758952617,0.101919776,-0.479464288,596.7313748,3.2319,2.059,3.687064918,2.348979444,15,Grass
Arimer3,Arimer,273,18,0,4538.675,3.158333333,25.5,68.35833333,1.032594211,0.17358063,-0.321199752,596.7313748,3.2319,2.059,1.533916141,0.977237332,15,Grass
Arimer3,Arimer,277,23,4,4209.491667,0.433333333,23.40833333,97.45833333,0.073194529,0.088319733,-0.52550819,596.7313748,3.2319,2.059,0.210458151,0.134080056,15,Grass
Arimer3,Arimer,275,10,2,4448.883333,4.65,24.65,74.55833333,0.789217646,0.15032393,-0.363294816,596.7313748,3.2319,2.059,2.258377853,1.438782141,15,Grass
Arimer3,Arimer,275,14,2,4422.608333,6.708333333,25.05,73.98333333,0.826591815,0.143518512,-0.376785804,596.7313748,3.2319,2.059,3.258054072,2.075662407,15,Grass
Arimer3,Arimer,276,2,3,4381.991667,0.308333333,23.5,97.85,0.062253912,0.132998498,-0.399046736,596.7313748,3.2319,2.059,0.149749069,0.095403117,15,Grass
Arimer3,Arimer,279,7,6,4113.641667,0.5,23.4,98.36666667,0.047009461,0.06349388,-0.64287295,596.7313748,3.2319,2.059,0.242836328,0.154707757,15,Grass
Arimer3,Arimer,276,4,3,4381.341667,0.333333333,23.4,98.275,0.049647747,0.132830143,-0.399418759,596.7313748,3.2319,2.059,0.161890886,0.103138505,15,Grass
Arimer3,Arimer,273,22,0,4531.35,0.166666667,23.5,92.6,0.214269277,0.171683401,-0.324447871,596.7313748,3.2319,2.059,0.080945443,0.051569252,15,Grass
Arimer3,Arimer,280,23,7,3960.141667,0.241666667,23.41666667,96.54166667,0.099649892,0.023736255,-1.164611721,596.7313748,3.2319,2.059,0.117370892,0.074775416,15,Grass
Arimer3,Arimer,276,17,3,4320.158333,7.208333333,24.79166667,75.09166667,0.7793101,0.116983211,-0.437159581,596.7313748,3.2319,2.059,3.5008904,2.230370164,15,Grass
Arimer3,Arimer,278,17,5,4139.141667,7.791666667,24.5,73.65833333,0.809874825,0.070098567,-0.605746852,596.7313748,3.2319,2.059,3.78419945,2.410862547,15,Grass
Arimer3,Arimer,277,20,4,4211.516667,4.716666667,23.1,78.35,0.613181581,0.088844223,-0.52355499,596.7313748,3.2319,2.059,2.29075603,1.459409841,15,Grass
Arimer3,Arimer,278,5,5,4206.883333,0.508333333,23.40833333,98.43333333,0.045115358,0.087644156,-0.528048102,596.7313748,3.2319,2.059,0.2468836,0.15728622,15,Grass
Arimer3,Arimer,281,7,8,3958.675,0.141666667,23.45833333,98.43333333,0.045247312,0.023356378,-1.176679364,596.7313748,3.2319,2.059,0.068803626,0.043833864,15,Grass
Arimer3,Arimer,278,15,5,4154.808333,7.916666667,24.49166667,73.95,0.800540394,0.074156349,-0.585425338,596.7313748,3.2319,2.059,3.844908532,2.449539487,15,Grass
Arimer3,Arimer,281,4,8,3959.2,0.208333333,23.50833333,97.90833333,0.060595463,0.023492356,-1.172318157,596.7313748,3.2319,2.059,0.101181803,0.064461565,15,Grass
Arimer3,Arimer,281,5,8,3958.975,0.225,23.46666667,98.04166667,0.056593941,0.02343408,-1.174181498,596.7313748,3.2319,2.059,0.109276348,0.069618491,15,Grass
Arimer3,Arimer,278,12,5,4178.608333,7.816666667,24.3,74.7,0.768655112,0.080320723,-0.557485155,596.7313748,3.2319,2.059,3.796341266,2.418597935,15,Grass
Arimer3,Arimer,279,20,6,4036.258333,4.075,23.125,76.91666667,0.654971845,0.04345103,-0.805297195,596.7313748,3.2319,2.059,1.979116076,1.26086822,15,Grass
Aristi2,Aristi,220,13,4,4809.966667,7.825,26.16666667,72.99166667,0.916900681,0.071584549,-0.598107732,602.0044634,3.5509,2.9873,2.619422221,2.203666676,8,Grass
Aristi2,Aristi,218,15,2,4968.816667,7.091666667,26.05,71.075,0.975190878,0.09548828,-0.500120585,602.0044634,3.5509,2.9873,2.373938562,1.997146263,8,Grass
Aristi2,Aristi,220,20,4,4760.066667,3.25,23.64166667,72.175,0.81914191,0.064075602,-0.639373014,602.0044634,3.5509,2.9873,1.087938942,0.91526092,8,Grass
Aristi2,Aristi,223,10,7,4566.24,5.16,26.44166667,75.15833333,0.857090787,0.034908585,-0.917775981,602.0044634,3.5509,2.9873,1.727312289,1.453152722,8,Grass
Aristi2,Aristi,222,15,6,4612.716667,7.375,26.45,69.95833333,1.03700838,0.041902389,-0.822849528,602.0044634,3.5509,2.9873,2.468784521,2.076938241,8,Grass
Aristi2,Aristi,216,19,0,5107.525,6.283333333,25.79166667,71.70833333,0.939353928,0.116361096,-0.438766199,602.0044634,3.5509,2.9873,2.10334862,1.769504445,8,Grass
Aristi2,Aristi,222,14,6,4620.091667,7.466666667,26.45833333,70.55,1.017081993,0.043012179,-0.810166268,602.0044634,3.5509,2.9873,2.499469978,2.102753293,8,Grass
Aristi2,Aristi,220,1,4,4849.591667,0.266666667,23.31666667,95.61666667,0.12553203,0.077547315,-0.5696562,602.0044634,3.5509,2.9873,0.089266785,0.075098332,8,Grass
Aristi2,Aristi,217,23,1,5021.533333,0.325,23.25,93.44166667,0.187058289,0.103421079,-0.474892775,602.0044634,3.5509,2.9873,0.108793894,0.091526092,8,Grass
Aristi2,Aristi,221,20,5,4669.25,2.825,23.675,71.8,0.831208668,0.050409519,-0.737417022,602.0044634,3.5509,2.9873,0.945670003,0.795572953,8,Grass
Aristi2,Aristi,219,1,3,4935.225,0.275,23.35833333,95.71666667,0.122985658,0.09043341,-0.517733768,602.0044634,3.5509,2.9873,0.092056372,0.077445155,8,Grass
Aristi2,Aristi,223,6,7,4579.808333,0.391666667,23.20833333,97.225,0.078947287,0.036950347,-0.886972502,602.0044634,3.5509,2.9873,0.13111059,0.110300675,8,Grass
Aristi2,Aristi,218,9,2,5011.158333,5.675,26.58333333,81.58333333,0.639676213,0.10185985,-0.47964862,602.0044634,3.5509,2.9873,1.899708767,1.598186375,8,Grass
Aristi2,Aristi,220,8,4,4845.133333,2.808333333,26.175,95.74166667,0.141257605,0.076876425,-0.572695416,602.0044634,3.5509,2.9873,0.940090829,0.790879308,8,Grass
Aristi2,Aristi,222,3,6,4666.383333,0.316666667,23.4,96.48333333,0.101214248,0.049978144,-0.741181435,602.0044634,3.5509,2.9873,0.106004307,0.089179269,8,Grass
Aristi2,Aristi,217,15,1,5053.541667,6.808333333,26.12,69.7,1.025567865,0.108237689,-0.460796427,602.0044634,3.5509,2.9873,2.279092603,1.917354286,8,Grass
Aristi2,Aristi,221,12,5,4725.833333,7.85,26.31666667,71.73333333,0.968092539,0.058924174,-0.67217534,602.0044634,3.5509,2.9873,2.627790982,2.210707145,8,Grass
Aristi2,Aristi,222,7,6,4664.816667,0.433333333,23.275,97.23333333,0.079031727,0.049742392,-0.743260604,602.0044634,3.5509,2.9873,0.145058526,0.122034789,8,Grass
Aristi2,Aristi,223,3,7,4580.916667,0.366666667,23.34166667,96.425,0.102533993,0.037117129,-0.884582737,602.0044634,3.5509,2.9873,0.122741829,0.103260206,8,Grass
Aristi2,Aristi,216,22,0,5103.183333,0.475,23.55833333,91.025,0.260739752,0.115707762,-0.440465027,602.0044634,3.5509,2.9873,0.159006461,0.133768904,8,Grass
Aristi2,Aristi,221,11,5,4733.683333,7.5,26.40833333,73.56666667,0.910177007,0.060105441,-0.66427474,602.0044634,3.5509,2.9873,2.510628327,2.112140584,8,Grass
Aristi2,Aristi,216,23,0,5102.783333,0.4,23.59166667,92.70833333,0.212307347,0.11564757,-0.440622145,602.0044634,3.5509,2.9873,0.133900177,0.112647498,8,Grass
Aristi2,Aristi,223,5,7,4580.2,0.391666667,23.25,96.95,0.086998206,0.037009285,-0.886125935,602.0044634,3.5509,2.9873,0.13111059,0.110300675,8,Grass
Aristi2,Aristi,219,3,3,4934.683333,0.283333333,23.30833333,96.725,0.093736607,0.0903519,-0.518028867,602.0044634,3.5509,2.9873,0.094845959,0.079791978,8,Grass
Aristi2,Aristi,222,13,6,4627.558333,7.525,26.375,70.94166667,0.998680997,0.044135762,-0.797857875,602.0044634,3.5509,2.9873,2.518997088,2.119181053,8,Grass
Aristi2,Aristi,217,4,1,5101.05,0.316666667,23.54166667,95.75,0.123370545,0.115386739,-0.441304175,602.0044634,3.5509,2.9873,0.106004307,0.089179269,8,Grass
Aristi2,Aristi,221,2,5,4757.916667,0.325,23.29166667,96.28333333,0.106269791,0.06375207,-0.641313572,602.0044634,3.5509,2.9873,0.108793894,0.091526092,8,Grass
Aristi2,Aristi,219,19,3,4854.958333,7.466666667,26.03333333,70.325,0.999462929,0.07835489,-0.566047992,602.0044634,3.5509,2.9873,2.499469978,2.102753293,8,Grass
Aristi2,Aristi,222,12,6,4635.083333,7.416666667,26.3,71.825,0.96398133,0.045268123,-0.785957608,602.0044634,3.5509,2.9873,2.482732456,2.088672355,8,Grass
Aristi2,Aristi,219,22,3,4850.483333,0.35,23.38333333,91.3,0.250113176,0.077681493,-0.569052935,602.0044634,3.5509,2.9873,0.117162655,0.098566561,8,Grass
Aristi2,Aristi,222,22,6,4582.8,0.441666667,23.31666667,89.86666667,0.290213876,0.037400532,-0.88056293,602.0044634,3.5509,2.9873,0.147848113,0.124381612,8,Grass
Aristi2,Aristi,222,4,6,4666.033333,0.35,23.38333333,96.625,0.097038812,0.049925476,-0.741644577,602.0044634,3.5509,2.9873,0.117162655,0.098566561,8,Grass
Aristi2,Aristi,217,12,1,5073.841667,6.65,NA,NA,NA,0.111292431,-0.452272083,602.0044634,3.5509,2.9873,2.22609045,1.872764651,8,Grass
Aristi2,Aristi,219,9,3,4925.425,5.633333333,25.38333333,82.54166667,0.56573559,0.088958707,-0.523130794,602.0044634,3.5509,2.9873,1.885760832,1.586452261,8,Grass
Aristi2,Aristi,218,13,2,4982.991667,7.108333333,26.21666667,71.80833333,0.959842729,0.097621333,-0.493066688,602.0044634,3.5509,2.9873,2.379517736,2.001839909,8,Grass
Aristi2,Aristi,218,7,2,5019.341667,0.25,23.4,96.98333333,0.086823597,0.103091277,-0.475889459,602.0044634,3.5509,2.9873,0.083687611,0.070404686,8,Grass
Aristi2,Aristi,221,4,5,4757.266667,0.333333333,23.39166667,96.75833333,0.093253232,0.063654258,-0.641903193,602.0044634,3.5509,2.9873,0.111583481,0.093872915,8,Grass
Aristi2,Aristi,217,13,1,5067.083333,6.758333333,NA,NA,NA,0.110275438,-0.455076259,602.0044634,3.5509,2.9873,2.262355081,1.903273349,8,Grass
Aristi2,Aristi,217,0,1,5102.408333,0.375,23.50833333,93.675,0.183238529,0.11559114,-0.440769536,602.0044634,3.5509,2.9873,0.125531416,0.105607029,8,Grass
Aristi2,Aristi,221,18,5,4679.183333,7.391666667,26.41666667,69.59166667,1.047609987,0.051904286,-0.724757912,602.0044634,3.5509,2.9873,2.474363695,2.081631887,8,Grass
Aristi2,Aristi,221,0,5,4758.441667,0.366666667,23.3,94.41666667,0.15972918,0.063831072,-0.640838339,602.0044634,3.5509,2.9873,0.122741829,0.103260206,8,Grass
Aristi2,Aristi,217,7,1,5100.016667,0.358333333,23.45,95.58333333,0.127507482,0.115231243,-0.441711691,602.0044634,3.5509,2.9873,0.119952242,0.100913383,8,Grass
Aristi2,Aristi,217,21,1,5022.308333,0.625,23.275,86.13333333,0.395964451,0.103537701,-0.474541341,602.0044634,3.5509,2.9873,0.209219027,0.176011715,8,Grass
Aristi2,Aristi,221,8,5,4753.308333,2.991666667,26.44166667,95.56666667,0.153234525,0.063058609,-0.645523754,602.0044634,3.5509,2.9873,1.001461744,0.842509411,8,Grass
Aristi2,Aristi,222,0,6,4667.45,0.366666667,23.23333333,94.3,0.162438339,0.050138656,-0.739774721,602.0044634,3.5509,2.9873,0.122741829,0.103260206,8,Grass
Aristi2,Aristi,221,3,5,4757.6,0.316666667,23.38333333,96.625,0.097038812,0.063704418,-0.641600652,602.0044634,3.5509,2.9873,0.106004307,0.089179269,8,Grass
Aristi2,Aristi,220,14,4,4802.058333,7.908333333,26.59166667,72.14166667,0.969819234,0.070394504,-0.604206451,602.0044634,3.5509,2.9873,2.647318091,2.227134905,8,Grass
Aristi2,Aristi,222,20,6,4583.708333,2.241666667,23.71666667,71.44166667,0.843896284,0.037537218,-0.87864235,602.0044634,3.5509,2.9873,0.750398911,0.631295352,8,Grass
Aristi2,Aristi,217,19,1,5026.3,6.8,26.00833333,71.45833333,0.959964768,0.104138366,-0.472739515,602.0044634,3.5509,2.9873,2.276303016,1.915007463,8,Grass
Aristi2,Aristi,222,2,6,4666.7,0.383333333,23.35833333,96.175,0.109802882,0.050025796,-0.740763069,602.0044634,3.5509,2.9873,0.128321003,0.107953852,8,Grass
Aristi2,Aristi,219,0,3,4935.5,0.25,23.375,94.83333333,0.148488476,0.090474792,-0.51758409,602.0044634,3.5509,2.9873,0.083687611,0.070404686,8,Grass
Aristi2,Aristi,217,6,1,5100.375,0.316666667,23.525,95.5,0.130495672,0.115285165,-0.441570297,602.0044634,3.5509,2.9873,0.106004307,0.089179269,8,Grass
Aristi2,Aristi,221,7,5,4756.3,0.333333333,23.3,97.26666667,0.078195778,0.063508794,-0.642782613,602.0044634,3.5509,2.9873,0.111583481,0.093872915,8,Grass
Aristi2,Aristi,218,23,2,4935.75,0.308333333,23.375,93.55,0.185337936,0.090512412,-0.517448102,602.0044634,3.5509,2.9873,0.10321472,0.086832446,8,Grass
Aristi2,Aristi,220,2,4,4849.308333,0.283333333,23.3,96.28333333,0.106327185,0.077504679,-0.569848209,602.0044634,3.5509,2.9873,0.094845959,0.079791978,8,Grass
Aristi2,Aristi,218,17,2,4954.683333,7.091666667,26.1,70.91666667,0.983408503,0.093361498,-0.507371059,602.0044634,3.5509,2.9873,2.373938562,1.997146263,8,Grass
Aristi2,Aristi,220,23,4,4758.808333,0.35,23.35,92.85833333,0.20495219,0.063886248,-0.640506959,602.0044634,3.5509,2.9873,0.117162655,0.098566561,8,Grass
Aristi2,Aristi,219,13,3,4900.083333,6.591666667,26.03333333,73.43333333,0.894850808,0.085145295,-0.537687484,602.0044634,3.5509,2.9873,2.20656334,1.856336891,8,Grass
Aristi2,Aristi,219,2,3,4934.966667,0.258333333,23.3,96.28333333,0.106327185,0.090394536,-0.517874462,602.0044634,3.5509,2.9873,0.086477198,0.072751509,8,Grass
Aristi2,Aristi,221,1,5,4758.241667,0.2,23.25833333,95.55,0.126989438,0.063800976,-0.641019275,602.0044634,3.5509,2.9873,0.066950089,0.056323749,8,Grass
Aristi2,Aristi,219,7,3,4933.675,0.216666667,23.36666667,97.05833333,0.084494793,0.090200166,-0.518579192,602.0044634,3.5509,2.9873,0.072529263,0.061017395,8,Grass
Aristi2,Aristi,222,23,6,4582.383333,0.416666667,23.25,92.575,0.211806157,0.037337832,-0.881447866,602.0044634,3.5509,2.9873,0.139479351,0.117341144,8,Grass
Aristi2,Aristi,217,10,1,5087.075,6.125,26.15833333,77.23333333,0.772265136,0.113283782,-0.446874887,602.0044634,3.5509,2.9873,2.050346467,1.72491481,8,Grass
Aristi2,Aristi,217,17,1,5039.891667,6.841666667,26.19166667,70.71666667,0.995661951,0.106183639,-0.466705394,602.0044634,3.5509,2.9873,2.290250951,1.926741577,8,Grass
Aristi2,Aristi,221,22,5,4668.233333,0.458333333,23.4,90.025,0.287093496,0.050256532,-0.738746208,602.0044634,3.5509,2.9873,0.153427287,0.129075258,8,Grass
Aristi2,Aristi,223,1,7,4581.658333,0.375,23.30833333,95.51666667,0.128320729,0.037228735,-0.882993599,602.0044634,3.5509,2.9873,0.125531416,0.105607029,8,Grass
Aristi2,Aristi,218,0,2,5021.258333,0.275,23.3,94.93333333,0.144948271,0.103379697,-0.475017603,602.0044634,3.5509,2.9873,0.092056372,0.077445155,8,Grass
Aristi2,Aristi,222,17,6,4598.716667,6.85,26.54166667,69.1,1.072408651,0.039795671,-0.848510989,602.0044634,3.5509,2.9873,2.293040538,1.9290884,8,Grass
Aristi2,Aristi,220,11,4,4825.475,7.566666667,26.1,73.7,0.889296636,0.073918241,-0.586572182,602.0044634,3.5509,2.9873,2.532945023,2.130915167,8,Grass
Aristi2,Aristi,223,0,7,4582.033333,0.35,23.23333333,94.38333333,0.160038538,0.037285165,-0.882193136,602.0044634,3.5509,2.9873,0.117162655,0.098566561,8,Grass
Aristi2,Aristi,221,15,5,4702.1,7.916666667,26.33333333,70.15,1.023305334,0.055352784,-0.697627735,602.0044634,3.5509,2.9873,2.650107678,2.229481728,8,Grass
Aristi2,Aristi,220,0,4,4849.858333,0.316666667,23.4,94.725,0.151821373,0.077587443,-0.569475626,602.0044634,3.5509,2.9873,0.106004307,0.089179269,8,Grass
Aristi2,Aristi,223,9,7,4571.4,4.725,26.875,81.61666667,0.648910497,0.035685062,-0.905711331,602.0044634,3.5509,2.9873,1.581695846,1.330648568,8,Grass
Aristi2,Aristi,219,16,3,4877.608333,7.516666667,26.05,72.15833333,0.938620727,0.08176326,-0.55139122,602.0044634,3.5509,2.9873,2.516207501,2.11683423,8,Grass
Aristi2,Aristi,217,3,1,5101.366667,0.366666667,23.475,95.625,0.126483716,0.11543439,-0.441179429,602.0044634,3.5509,2.9873,0.122741829,0.103260206,8,Grass
Aristi2,Aristi,219,4,3,4934.433333,0.25,23.34166667,97.00833333,0.085799712,0.09031428,-0.518165192,602.0044634,3.5509,2.9873,0.083687611,0.070404686,8,Grass
Aristi2,Aristi,218,22,2,4936.058333,0.341666667,23.325,91.51666667,0.243043503,0.09055881,-0.51728049,602.0044634,3.5509,2.9873,0.114373068,0.096219738,8,Grass
Aristi2,Aristi,220,15,4,4794.125,7.933333333,26.58333333,70.41666667,1.029207827,0.069200696,-0.610480224,602.0044634,3.5509,2.9873,2.655686852,2.234175373,8,Grass
Aristi2,Aristi,217,2,1,5101.733333,0.341666667,23.4,95.175,0.138869786,0.115489566,-0.441035067,602.0044634,3.5509,2.9873,0.114373068,0.096219738,8,Grass
Aristi2,Aristi,217,20,1,5022.933333,3.366666667,23.475,73.65833333,0.76532563,0.103631751,-0.474258307,602.0044634,3.5509,2.9873,1.12699316,0.94811644,8,Grass
Aristi2,Aristi,220,22,4,4759.158333,0.366666667,23.4,90.4,0.276300507,0.063938916,-0.640191046,602.0044634,3.5509,2.9873,0.122741829,0.103260206,8,Grass
Aristi2,Aristi,220,9,4,4839.866667,5.266666667,25.86666667,82.04166667,0.598528756,0.076083898,-0.576335753,602.0044634,3.5509,2.9873,1.763019003,1.483192055,8,Grass
Aristi2,Aristi,219,6,3,4933.891667,0.275,23.4,97.03333333,0.085384532,0.09023277,-0.518460832,602.0044634,3.5509,2.9873,0.092056372,0.077445155,8,Grass
Aristi2,Aristi,220,7,4,4847.941667,0.266666667,23.31666667,97.03333333,0.084957573,0.077299023,-0.570776527,602.0044634,3.5509,2.9873,0.089266785,0.075098332,8,Grass
Aristi2,Aristi,219,12,3,4906.675,5.066666667,26.05,74.475,0.860598749,0.086137209,-0.533814018,602.0044634,3.5509,2.9873,1.696068914,1.426868306,8,Grass
Aristi2,Aristi,222,1,6,4667.083333,0.366666667,23.3,95.50833333,0.128488831,0.05008348,-0.740257472,602.0044634,3.5509,2.9873,0.122741829,0.103260206,8,Grass
Aristi2,Aristi,219,17,3,4870.025,7.583333333,25.95,72.04166667,0.937039891,0.080622121,-0.556198995,602.0044634,3.5509,2.9873,2.538524197,2.135608813,8,Grass
Aristi2,Aristi,220,21,4,4759.525,0.541666667,23.28333333,85.25833333,0.421062992,0.063994092,-0.639860513,602.0044634,3.5509,2.9873,0.181323157,0.152543487,8,Grass
Aristi2,Aristi,218,4,2,5020.141667,0.266666667,23.3,96.73333333,0.09345349,0.103211661,-0.475525162,602.0044634,3.5509,2.9873,0.089266785,0.075098332,8,Grass
Aristi2,Aristi,219,20,3,4851.475,3.483333333,23.48333333,73.15833333,0.782124145,0.077830718,-0.568383787,602.0044634,3.5509,2.9873,1.166047378,0.98097196,8,Grass
Aristi2,Aristi,221,13,5,4717.883333,7.95,26.325,70.99166667,0.993996196,0.057727858,-0.680429177,602.0044634,3.5509,2.9873,2.661266026,2.238869019,8,Grass
Aristi2,Aristi,219,14,3,4892.683333,7.4,26.09166667,72.61666667,0.925502841,0.084031744,-0.542112765,602.0044634,3.5509,2.9873,2.477153282,2.08397871,8,Grass
Aristi2,Aristi,220,19,4,4763.316667,7.483333333,26.18333333,69.325,1.042372134,0.064564662,-0.636467617,602.0044634,3.5509,2.9873,2.505049153,2.107446938,8,Grass
Aristi2,Aristi,218,12,2,4990.1,7.183333333,26.18333333,72,0.951519686,0.098690994,-0.48960751,602.0044634,3.5509,2.9873,2.404624019,2.022961315,8,Grass
Aristi2,Aristi,220,18,4,4770.8,7.683333333,26.15,69.45,1.036076021,0.065690753,-0.629902485,602.0044634,3.5509,2.9873,2.571999241,2.163770687,8,Grass
Aristi2,Aristi,218,5,2,5019.875,0.266666667,23.31666667,96.98333333,0.086386541,0.103171533,-0.475646532,602.0044634,3.5509,2.9873,0.089266785,0.075098332,8,Grass
Aristi2,Aristi,218,3,2,5020.408333,0.3,23.34166667,96.41666667,0.102776722,0.103251789,-0.475403854,602.0044634,3.5509,2.9873,0.100425133,0.084485623,8,Grass
Aristi2,Aristi,221,21,5,4668.691667,0.558333333,23.325,84.85,0.433798082,0.050325501,-0.738146192,602.0044634,3.5509,2.9873,0.186902331,0.157237132,8,Grass
Aristi2,Aristi,219,15,3,4885.125,7.558333333,25.94166667,72.225,0.930456101,0.082894367,-0.54671956,602.0044634,3.5509,2.9873,2.530155436,2.128568344,8,Grass
Aristi2,Aristi,220,12,4,4817.791667,7.683333333,25.45833333,72.43333333,0.897407082,0.072762054,-0.592219118,602.0044634,3.5509,2.9873,2.571999241,2.163770687,8,Grass
Aristi2,Aristi,217,14,1,5060.35,6.733333333,NA,NA,NA,0.109262207,-0.457903295,602.0044634,3.5509,2.9873,2.25398632,1.89623288,8,Grass
Aristi2,Aristi,218,11,2,4997.283333,7.033333333,26.225,72.59166667,0.933562286,0.099771941,-0.486162786,602.0044634,3.5509,2.9873,2.354411453,1.980718503,8,Grass
Aristi2,Aristi,222,18,6,4592.15,6.566666667,26.475,68.95833333,1.073106266,0.038807519,-0.861335511,602.0044634,3.5509,2.9873,2.198194579,1.849296423,8,Grass
Aristi2,Aristi,223,8,7,4576.125,3.291666667,26.25833333,96.375,0.1269228,0.036396079,-0.89504623,602.0044634,3.5509,2.9873,1.101886877,0.926995034,8,Grass
Aristi2,Aristi,220,16,4,4786.266667,7.858333333,26.35833333,69.79166667,1.037128705,0.068018175,-0.616855766,602.0044634,3.5509,2.9873,2.630580569,2.213053968,8,Grass
Aristi2,Aristi,221,17,5,4686.575,7.666666667,26.25833333,69.7,1.034178367,0.053016584,-0.715705191,602.0044634,3.5509,2.9873,2.566420067,2.159077042,8,Grass
Aristi2,Aristi,221,23,5,4667.816667,0.416666667,23.30833333,92.56666667,0.21276688,0.050193832,-0.739292812,602.0044634,3.5509,2.9873,0.139479351,0.117341144,8,Grass
Aristi2,Aristi,222,19,6,4585.95,6.2,26.46666667,69.325,1.059913685,0.037874544,-0.873952214,602.0044634,3.5509,2.9873,2.07545275,1.746036216,8,Grass
Aristi2,Aristi,217,18,1,5033.1,6.791666667,25.98333333,70.95833333,0.975384928,0.10516163,-0.469701341,602.0044634,3.5509,2.9873,2.273513429,1.91266064,8,Grass
Aristi2,Aristi,218,18,2,4947.6,7.083333333,26,70.7,0.984682479,0.092295598,-0.511090731,602.0044634,3.5509,2.9873,2.371148975,1.994799441,8,Grass
Aristi2,Aristi,221,16,5,4694.241667,7.858333333,26.29166667,69.625,1.038761414,0.054170263,-0.706625587,602.0044634,3.5509,2.9873,2.630580569,2.213053968,8,Grass
Aristi2,Aristi,219,11,3,4911.741667,6.658333333,25.94166667,76.03333333,0.8030819,0.08689964,-0.530879206,602.0044634,3.5509,2.9873,2.228880037,1.875111474,8,Grass
Aristi2,Aristi,221,10,5,4741.183333,6.791666667,26.30833333,76.875,0.792009003,0.06123404,-0.656945808,602.0044634,3.5509,2.9873,2.273513429,1.91266064,8,Grass
Aristi2,Aristi,219,8,3,4931.058333,2.616666667,26.025,95.78333333,0.138756751,0.08980641,-0.520013334,602.0044634,3.5509,2.9873,0.875930327,0.736902382,8,Grass
Aristi2,Aristi,221,9,5,4747.975,5.333333333,26.09166667,81.875,0.612351905,0.062256049,-0.65048502,602.0044634,3.5509,2.9873,1.785335699,1.501966638,8,Grass
Aristi2,Aristi,221,19,5,4672.075,7.108333333,26.31666667,69.39166667,1.048287597,0.050834625,-0.733756958,602.0044634,3.5509,2.9873,2.379517736,2.001839909,8,Grass
Aristi2,Aristi,222,9,6,4655.958333,5.375,26.3,82.375,0.603972253,0.048409391,-0.755318666,602.0044634,3.5509,2.9873,1.799283634,1.513700752,8,Grass
Aristi2,Aristi,220,5,4,4848.475,0.275,23.4,97,0.086343909,0.077379279,-0.57041383,602.0044634,3.5509,2.9873,0.092056372,0.077445155,8,Grass
Aristi2,Aristi,218,6,2,5019.591667,0.283333333,23.4,97.08333333,0.083945467,0.103128897,-0.475775556,602.0044634,3.5509,2.9873,0.094845959,0.079791978,8,Grass
Aristi2,Aristi,222,8,6,4661.333333,3.483333333,26.11666667,95.89166667,0.136065925,0.04921822,-0.747940074,602.0044634,3.5509,2.9873,1.166047378,0.98097196,8,Grass
Aristi2,Aristi,218,16,2,4961.775,7.041666667,26.125,70.63333333,0.994530477,0.094428651,-0.503705043,602.0044634,3.5509,2.9873,2.35720104,1.983065326,8,Grass
Aristi2,Aristi,222,21,6,4583.241667,0.466666667,23.31666667,84.39166667,0.446738613,0.037466994,-0.879627606,602.0044634,3.5509,2.9873,0.156216874,0.131422081,8,Grass
Aristi2,Aristi,223,4,7,4580.591667,0.325,23.30833333,96.63333333,0.096363354,0.037068223,-0.885281627,602.0044634,3.5509,2.9873,0.108793894,0.091526092,8,Grass
Aristi2,Aristi,218,10,2,5004.316667,6.841666667,26.63333333,75.40833333,0.858043112,0.100830317,-0.482838179,602.0044634,3.5509,2.9873,2.290250951,1.926741577,8,Grass
Aristi2,Aristi,223,7,7,4579.416667,0.391666667,23.3,97.4,0.074381349,0.036891409,-0.887821336,602.0044634,3.5509,2.9873,0.13111059,0.110300675,8,Grass
